filename,image_path,tags,thumbnail_path,original_filepath,tags
bella_lux_bord.jpg,processed/bella_lux_bord.jpg,"red, wood-burning stove, extraflame, pellet stove, daily, stove, fireplace, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, pellet boilers and stoves",thumbnails/bella_lux_bord.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Fuels/Wood fuel/Woodfuel (Kevin Lindegaard)/Boilers/Pellet boilers and stoves/bella_lux_bord.jpg,"red, wood-burning stove, extraflame, pellet stove, stove, fireplace, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, pellet boilers and stoves"
Bending copper pipe.JPG,processed/Bending copper pipe.JPG,"machine, tool, pipe, paint, backyard, construction, construction worker, laborer, person, top, hat, jeans, energy supply, solar thermal, installation",thumbnails/Bending copper pipe.JPG,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Solar Thermal/Installation/Bending copper pipe.JPG,"machine, tool, pipe, paint, backyard, construction, construction worker, laborer, person, top, hat, jeans, energy supply, solar thermal, installation"
Bending copper pipe.TIF,processed/Bending copper pipe.TIF,"tool, machine, pipe, paint, backyard, construction, construction worker, laborer, person, top, hat, jeans, energy supply, solar thermal, installation",thumbnails/Bending copper pipe.TIF,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Solar Thermal/Installation/Bending copper pipe.TIF,"tool, machine, pipe, paint, backyard, construction, construction worker, laborer, person, top, hat, jeans, energy supply, solar thermal, installation"
bergey 3kW sqw oct03.jpg,processed/bergey 3kW sqw oct03.jpg,"lighting, iron, metal, daylighting, pipe, pelican, gull, herons, columbidae, apartment, window, energy supply, wind, micro wind",thumbnails/bergey 3kW sqw oct03.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Wind/micro wind/bergey 3kW sqw oct03.jpg,"lighting, iron, metal, daylighting, pipe, pelican, gull, herons, apartment, window, energy supply, wind, micro wind"
BEST.JPG,processed/BEST.JPG,"furniture, sitting, smile, comfort, room, light-hearted, citizenm, NA, person, clothing, glasses, outerwear, people, fuel poverty, dlb's aunt",thumbnails/BEST.JPG,S:/Comms/Images/Stock images [unrestricted]/People/Fuel Poverty/DLB's Aunt/BEST.JPG,"furniture, sitting, smile, comfort, room, light-hearted, citizenm, NA, person, clothing, glasses, outerwear, people, fuel poverty, dlb's aunt"
Betty touching rad 1.jpg,processed/Betty touching rad 1.jpg,"furniture, sitting, smile, comfort, room, NA, citizenm, grandparent, person, clothing, table, people, fuel poverty, dlb's aunt",thumbnails/Betty touching rad 1.jpg,S:/Comms/Images/Stock images [unrestricted]/People/Fuel Poverty/DLB's Aunt/Betty touching rad 1.jpg,"furniture, sitting, smile, comfort, room, NA, citizenm, grandparent, person, clothing, table, people, fuel poverty, dlb's aunt"
Betty touching rad 2.jpg,processed/Betty touching rad 2.jpg,"furniture, sitting, comfort, room, chair, NA, citizenm, person, clothing, glasses, top, people, fuel poverty, dlb's aunt",thumbnails/Betty touching rad 2.jpg,S:/Comms/Images/Stock images [unrestricted]/People/Fuel Poverty/DLB's Aunt/Betty touching rad 2.jpg,"furniture, sitting, comfort, room, chair, NA, citizenm, person, clothing, glasses, top, people, fuel poverty, dlb's aunt"
Betty touching rad 3.jpg,processed/Betty touching rad 3.jpg,"furniture, sitting, smile, chair, comfort, citizenm, NA, miniskirt, person, skirt, top, clothing, people, fuel poverty, dlb's aunt",thumbnails/Betty touching rad 3.jpg,S:/Comms/Images/Stock images [unrestricted]/People/Fuel Poverty/DLB's Aunt/Betty touching rad 3.jpg,"furniture, sitting, smile, chair, comfort, citizenm, NA, person, skirt, top, clothing, people, fuel poverty, dlb's aunt"
Betty with cup of tea 1.jpg,processed/Betty with cup of tea 1.jpg,"furniture, smile, textile, sitting, interior design, NA, citizenm, person, clothing, chair, table, people, fuel poverty, dlb's aunt",thumbnails/Betty with cup of tea 1.jpg,S:/Comms/Images/Stock images [unrestricted]/People/Fuel Poverty/DLB's Aunt/Betty with cup of tea 1.jpg,"furniture, smile, textile, sitting, interior design, NA, citizenm, person, clothing, chair, table, people, fuel poverty, dlb's aunt"
Betty with cup of tea 2.jpg,processed/Betty with cup of tea 2.jpg,"furniture, sitting, textile, smile, comfort, citizenm, NA, person, clothing, top, table, people, fuel poverty, dlb's aunt",thumbnails/Betty with cup of tea 2.jpg,S:/Comms/Images/Stock images [unrestricted]/People/Fuel Poverty/DLB's Aunt/Betty with cup of tea 2.jpg,"furniture, sitting, textile, smile, comfort, citizenm, NA, person, clothing, top, table, people, fuel poverty, dlb's aunt"
Betty with cup of tea 3.jpg,processed/Betty with cup of tea 3.jpg,"furniture, sitting, comfort, room, chair, NA, citizenm, person, clothing, top, people, fuel poverty, dlb's aunt",thumbnails/Betty with cup of tea 3.jpg,S:/Comms/Images/Stock images [unrestricted]/People/Fuel Poverty/DLB's Aunt/Betty with cup of tea 3.jpg,"furniture, sitting, comfort, room, chair, NA, citizenm, person, clothing, top, people, fuel poverty, dlb's aunt"
Betty with cup of tea 4.jpg,processed/Betty with cup of tea 4.jpg,"furniture, sitting, smile, comfort, chair, citizenm, NA, person, clothing, window, people, fuel poverty, dlb's aunt",thumbnails/Betty with cup of tea 4.jpg,S:/Comms/Images/Stock images [unrestricted]/People/Fuel Poverty/DLB's Aunt/Betty with cup of tea 4.jpg,"furniture, sitting, smile, comfort, chair, citizenm, NA, person, clothing, window, people, fuel poverty, dlb's aunt"
Betty with cup of tea 5.jpg,processed/Betty with cup of tea 5.jpg,"furniture, sitting, smile, drinkware, comfort, citizenm, NA, grandparent, person, clothing, table, people, fuel poverty, dlb's aunt",thumbnails/Betty with cup of tea 5.jpg,S:/Comms/Images/Stock images [unrestricted]/People/Fuel Poverty/DLB's Aunt/Betty with cup of tea 5.jpg,"furniture, sitting, smile, drinkware, comfort, citizenm, NA, grandparent, person, clothing, table, people, fuel poverty, dlb's aunt"
Betty with tea touching rad 1.jpg,processed/Betty with tea touching rad 1.jpg,"furniture, sitting, interior design, chair, room, lady m, citizenm, NA, grandparent, person, clothing, table, people, fuel poverty, dlb's aunt",thumbnails/Betty with tea touching rad 1.jpg,S:/Comms/Images/Stock images [unrestricted]/People/Fuel Poverty/DLB's Aunt/Betty with tea touching rad 1.jpg,"furniture, sitting, interior design, chair, room, citizenm, NA, grandparent, person, clothing, table, people, fuel poverty, dlb's aunt"
Betty with tea touching rad 2.jpg,processed/Betty with tea touching rad 2.jpg,"furniture, sitting, interior design, chair, room, citizenm, NA, grandparent, person, clothing, table, people, fuel poverty, dlb's aunt",thumbnails/Betty with tea touching rad 2.jpg,S:/Comms/Images/Stock images [unrestricted]/People/Fuel Poverty/DLB's Aunt/Betty with tea touching rad 2.jpg,"furniture, sitting, interior design, chair, room, citizenm, NA, grandparent, person, clothing, table, people, fuel poverty, dlb's aunt"
bical miscanthus pic.jpg,processed/bical miscanthus pic.jpg,"smile, grasses, agriculture, people in nature, crop, fiber crop, cash crop, sugarcane, common reed, person, tie, clothing, energy supply, biomass, fuels, miscanthus",thumbnails/bical miscanthus pic.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Fuels/Miscanthus/bical miscanthus pic.jpg,"smile, grasses, agriculture, people in nature, crop, fiber crop, cash crop, sugarcane, common reed, person, tie, clothing, energy supply, biomass, fuels, miscanthus"
bike and pedestrians.jpg,processed/bike and pedestrians.jpg,"traffic sign, sign, symbol, street name sign, bicycle, bike, pedestrian, lane, cycling, transport, bikes",thumbnails/bike and pedestrians.jpg,S:/Comms/Images/Stock images [unrestricted]/Transport/bikes/bike and pedestrians.jpg,"traffic sign, sign, symbol, street name sign, bicycle, bike, pedestrian, lane, cycling, transport, bikes"
bikes at delft station.JPG,processed/bikes at delft station.JPG,"bicycle, bicycle tire, bicycle frame, bicycle wheel, bicycle handlebar, road bike, bike, road, parking, façade, tire, wheel, transport, bikes",thumbnails/bikes at delft station.JPG,S:/Comms/Images/Stock images [unrestricted]/Transport/bikes/bikes at delft station.JPG,"bicycle, bicycle tire, bicycle frame, bicycle wheel, bicycle handlebar, road bike, bike, road, parking, façade, tire, wheel, transport, bikes"
bill array.JPG,processed/bill array.JPG,"paper product, paper, document, screenshot, advertising, meter, energy use, energy monitors, meters & bills, paper bills",thumbnails/bill array.JPG,"S:/Comms/Images/Stock images [unrestricted]/Energy Use/Energy Monitors, Meters & Bills/paper bills/bill array.JPG","paper product, paper, document, screenshot, advertising, meter, energy use, energy monitors, meters & bills, paper bills"
bill.jpg,processed/bill.jpg,"number, document, label, diagram, meter, 1d barcode, energy use, energy monitors, meters & bills, paper bills",thumbnails/bill.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Use/Energy Monitors, Meters & Bills/paper bills/bill.jpg","number, document, label, diagram, meter, 1d barcode, energy use, energy monitors, meters & bills, paper bills"
bill_reading.jpg,processed/bill_reading.jpg,"paper, paper product, office equipment, nail, document, orange juice, fuzzy navel, harvey wallbanger, orange drink, nilgiri tea, drink, 1d barcode, coffee cup, mug, energy use, energy monitors, meters & bills, paper bills",thumbnails/bill_reading.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Use/Energy Monitors, Meters & Bills/paper bills/bill_reading.jpg","paper, paper product, office equipment, nail, document, nilgiri tea, drink, 1d barcode, coffee cup, mug, energy use, energy monitors, meters & bills, paper bills"
bill_reading_2.jpg,processed/bill_reading_2.jpg,"paper, paper product, nail, document, office equipment, nilgiri tea, tea, kahwah, screwdriver, tableware, energy use, energy monitors, meters & bills, paper bills",thumbnails/bill_reading_2.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Use/Energy Monitors, Meters & Bills/paper bills/bill_reading_2.jpg","paper, paper product, nail, document, office equipment, nilgiri tea, tea, kahwah, tableware, energy use, energy monitors, meters & bills, paper bills"
bill_reading_cropped.jpg,processed/bill_reading_cropped.jpg,"paper, paper product, nail, document, office supplies, cuban espresso, kahwah, espresso, cuba, drink, 1d barcode, energy use, energy monitors, meters & bills, paper bills",thumbnails/bill_reading_cropped.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Use/Energy Monitors, Meters & Bills/paper bills/bill_reading_cropped.jpg","paper, paper product, nail, document, office supplies, cuban espresso, kahwah, espresso, drink, 1d barcode, energy use, energy monitors, meters & bills, paper bills"
binder and kids.jpg,processed/binder and kids.jpg,"smile, child, toddler, crew m, fire department, fire engine, fire, person, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, wood chip boilers",thumbnails/binder and kids.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Fuels/Wood fuel/Woodfuel (Kevin Lindegaard)/Boilers/Wood chip boilers/binder and kids.jpg,"smile, child, toddler, fire department, fire engine, fire, person, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, wood chip boilers"
Binder boiler.jpg,processed/Binder boiler.jpg,"technology, machine, plastic, electronics, machine tool, electric generator, electricity, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, wood chip boilers",thumbnails/Binder boiler.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Fuels/Wood fuel/Woodfuel (Kevin Lindegaard)/Boilers/Wood chip boilers/Binder boiler.jpg,"technology, machine, plastic, electronics, machine tool, electric generator, electricity, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, wood chip boilers"
biobunk.gif,processed/biobunk.gif,"machine, commercial vehicle, truck, machine tool, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, biomass chp",thumbnails/biobunk.gif,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Fuels/Wood fuel/Woodfuel (Kevin Lindegaard)/Boilers/Biomass CHP/biobunk.gif,"machine, commercial vehicle, truck, machine tool, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, biomass chp"
Biogas_Hybrid_Bus.jpg,processed/Biogas_Hybrid_Bus.jpg,"land vehicle, vehicle, mode of transport, bus, transport, tour bus service, service, public transport bus service, wheel, tire, energy supply, anaerobic digestion, biogas vehicles (kevin lindegaard)",thumbnails/Biogas_Hybrid_Bus.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Anaerobic Digestion/Biogas vehicles (Kevin Lindegaard)/Biogas_Hybrid_Bus.jpg,"land vehicle, vehicle, mode of transport, bus, transport, tour bus service, service, wheel, tire, energy supply, anaerobic digestion, biogas vehicles (kevin lindegaard)"
Biojoule pellet plant.JPG,processed/Biojoule pellet plant.JPG,"automotive tire, truck, automotive wheel system, machine, commercial vehicle, tree, tire, wheel, energy supply, biomass, fuels, energy crops (kevin lindegaard), short rotation coppice",thumbnails/Biojoule pellet plant.JPG,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Fuels/Energy crops (Kevin Lindegaard)/Short rotation coppice/Biojoule pellet plant.JPG,"automotive tire, truck, automotive wheel system, machine, commercial vehicle, tree, tire, wheel, energy supply, biomass, fuels, energy crops (kevin lindegaard), short rotation coppice"
Biomass Briefing[1].bmp,processed/Biomass Briefing[1].bmp,"technology, machine, plastic, electrical enclosure, fuel, heating system, solid fuel, wood, timpani, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, log boilers",thumbnails/Biomass Briefing[1].bmp,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Fuels/Wood fuel/Woodfuel (Kevin Lindegaard)/Boilers/Log boilers/Biomass Briefing[1].bmp,"technology, machine, plastic, electrical enclosure, fuel, heating system, wood, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, log boilers"
biomass_coleshill.jpg,processed/biomass_coleshill.jpg,"wood, logging, social group, jeans, community, light-hearted, tree, tourism, state park, walking, person, top, energy supply, biomass, coleshill",thumbnails/biomass_coleshill.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/coleshill/biomass_coleshill.jpg,"wood, logging, social group, jeans, community, light-hearted, tree, tourism, state park, walking, person, top, energy supply, biomass, coleshill"
biomass_coleshill_medium.jpg,processed/biomass_coleshill_medium.jpg,"wood, logging, social group, jeans, community, light-hearted, tree, tourism, state park, walking, person, top, energy supply, biomass, coleshill",thumbnails/biomass_coleshill_medium.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/coleshill/biomass_coleshill_medium.jpg,"wood, logging, social group, jeans, community, light-hearted, tree, tourism, state park, walking, person, top, energy supply, biomass, coleshill"
biomass_coleshill_small.jpg,processed/biomass_coleshill_small.jpg,"wood, logging, social group, jeans, community, light-hearted, tourism, tree, recreation, person, top, energy supply, biomass, coleshill",thumbnails/biomass_coleshill_small.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/coleshill/biomass_coleshill_small.jpg,"wood, logging, social group, jeans, community, light-hearted, tourism, tree, recreation, person, top, energy supply, biomass, coleshill"
biomatic.jpg,processed/biomatic.jpg,"electronic device, machine, electronics, home appliance, espresso, espresso machine, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, log boilers",thumbnails/biomatic.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Fuels/Wood fuel/Woodfuel (Kevin Lindegaard)/Boilers/Log boilers/biomatic.jpg,"electronic device, machine, electronics, home appliance, espresso, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, log boilers"
Bir_0014.jpg,processed/Bir_0014.jpg,"fuel tank, storage tank, water tank, machine, cylinder, boiler, farm 2000, heating system, biomass heating system, water heating, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, straw boilers",thumbnails/Bir_0014.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Fuels/Wood fuel/Woodfuel (Kevin Lindegaard)/Boilers/Straw boilers/Bir_0014.jpg,"fuel tank, storage tank, water tank, machine, cylinder, boiler, heating system, biomass heating system, water heating, energy supply, biomass, fuels, wood fuel, woodfuel (kevin lindegaard), boilers, straw boilers"
birmingham-809541_960_720.jpg,processed/birmingham-809541_960_720.jpg,"urban area, daytime, wall, building, residential area, birmingham, house, apartment, places",thumbnails/birmingham-809541_960_720.jpg,S:/Comms/Images/Stock images [unrestricted]/Places/birmingham/birmingham-809541_960_720.jpg,"urban area, daytime, wall, building, residential area, birmingham, house, apartment, places"
biro1.jpg,processed/biro1.jpg,"office supplies, writing implement, pen, stationery, office instrument, ballpoint pen, bic, NA, 4 color pen, objects, household, pens, pencils etc",thumbnails/biro1.jpg,"S:/Comms/Images/Stock images [unrestricted]/Objects/Household/pens, pencils etc/biro1.jpg","office supplies, writing implement, pen, stationery, office instrument, ballpoint pen, NA, objects, household, pens, pencils etc"
Blaise - paul cox and biomass boiler (small).jpg,processed/Blaise - paul cox and biomass boiler (small).jpg,"machine, workwear, job, engineering, blue-collar worker, fire department, fire, helmet, person, clothing, energy supply, biomass, blaise",thumbnails/Blaise - paul cox and biomass boiler (small).jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/Blaise - paul cox and biomass boiler (small).jpg,"machine, workwear, job, engineering, blue-collar worker, fire department, fire, helmet, person, clothing, energy supply, biomass, blaise"
Blaise - paul cox and biomass boiler.JPG,processed/Blaise - paul cox and biomass boiler.JPG,"machine, job, engineering, factory, industry, house, helmet, person, clothing, energy supply, biomass, blaise",thumbnails/Blaise - paul cox and biomass boiler.JPG,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/Blaise - paul cox and biomass boiler.JPG,"machine, job, engineering, factory, industry, house, helmet, person, clothing, energy supply, biomass, blaise"
blaise castle nursery 003.jpg,processed/blaise castle nursery 003.jpg,"wood, hay, beam, building material, straw, horse, car, tire, wheel, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 003.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 003.jpg","wood, hay, beam, building material, straw, horse, car, tire, wheel, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 004.jpg,processed/blaise castle nursery 004.jpg,"building material, woven fabric, textile, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 004.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 004.jpg","building material, woven fabric, textile, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 005.jpg,processed/blaise castle nursery 005.jpg,"building material, /m/083vt, wool, woven fabric, textile, woolen, energy supply, biomass, blaise",thumbnails/blaise castle nursery 005.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise castle nursery 005.jpg,"building material, /m/083vt, wool, woven fabric, textile, woolen, energy supply, biomass, blaise"
blaise castle nursery 005.jpg,processed/blaise castle nursery 005.jpg,"building material, /m/083vt, wool, woven fabric, textile, woolen, energy supply, biomass, blaise",thumbnails/blaise castle nursery 005.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 005.jpg","building material, /m/083vt, wool, woven fabric, textile, woolen, energy supply, biomass, blaise"
blaise castle nursery 006.jpg,processed/blaise castle nursery 006.jpg,"wood, building material, lumber, plank, plywood, tree, scrap, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 006.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 006.jpg","wood, building material, lumber, plank, plywood, tree, scrap, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 007.jpg,processed/blaise castle nursery 007.jpg,"composite material, floor, construction, mesh, iron, jean sport aviation center, storey, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 007.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 007.jpg","composite material, floor, construction, mesh, iron, jean sport aviation center, storey, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 008.jpg,processed/blaise castle nursery 008.jpg,"metal, steel, carbon fibers, aluminium, /m/083vt, wood, chair, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 008.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 008.jpg","metal, steel, carbon fibers, aluminium, /m/083vt, wood, chair, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 009.jpg,processed/blaise castle nursery 009.jpg,"flooring, hardwood, wood stain, plank, building material, floor, jean sport aviation center, ceiling, architecture, storey, mirror, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 009.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 009.jpg","flooring, hardwood, wood stain, plank, building material, floor, jean sport aviation center, ceiling, architecture, storey, mirror, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 011.jpg,processed/blaise castle nursery 011.jpg,"soil, building material, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 011.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 011.jpg","soil, building material, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 013.jpg,processed/blaise castle nursery 013.jpg,"machine, metal, building material, factory, steel, factory m carbon works, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 013.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 013.jpg","machine, metal, building material, factory, steel, factory m carbon works, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 014.jpg,processed/blaise castle nursery 014.jpg,"pipe, storage tank, machine, cylinder, metal, ladder, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 014.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 014.jpg","pipe, storage tank, machine, cylinder, metal, ladder, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 019.jpg,processed/blaise castle nursery 019.jpg,"pipe, construction, soil, plumbing, geological phenomenon, tree, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 019.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 019.jpg","pipe, construction, soil, plumbing, geological phenomenon, tree, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 020.jpg,processed/blaise castle nursery 020.jpg,"pipe, construction, soil, geological phenomenon, foundation, steel casing pipe, steel, ladder, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 020.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 020.jpg","pipe, construction, soil, geological phenomenon, foundation, steel casing pipe, steel, ladder, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 021.jpg,processed/blaise castle nursery 021.jpg,"pipe, electrical cable, plumbing, drainage, hose, shoe, footwear, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 021.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 021.jpg","pipe, electrical cable, plumbing, drainage, hose, shoe, footwear, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 022.jpg,processed/blaise castle nursery 022.jpg,"pipe, plumbing, electrical cable, soil, construction, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 022.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 022.jpg","pipe, plumbing, electrical cable, soil, construction, energy supply, biomass, blaise, blaise, early stages"
blaise castle nursery 024.jpg,processed/blaise castle nursery 024.jpg,"pipe, cylinder, american goldfinch, western meadowlark, finches, energy supply, biomass, blaise, blaise, early stages",thumbnails/blaise castle nursery 024.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, early stages/blaise castle nursery 024.jpg","pipe, cylinder, american goldfinch, energy supply, biomass, blaise, blaise, early stages"
blaise nursery 010.jpg,processed/blaise nursery 010.jpg,"flower, petal, yellow, groundcover, flowering plant, viola, energy supply, biomass, blaise, blaise, pre-opening",thumbnails/blaise nursery 010.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, pre-opening/blaise nursery 010.jpg","flower, petal, yellow, groundcover, flowering plant, viola, energy supply, biomass, blaise, blaise, pre-opening"
blaise nursery 012.jpg,processed/blaise nursery 012.jpg,"flower, petal, yellow, garden, groundcover, winter aconite, cash crop, tulip, lavender, wolf's bane, energy supply, biomass, blaise, blaise, pre-opening",thumbnails/blaise nursery 012.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, pre-opening/blaise nursery 012.jpg","flower, petal, yellow, garden, groundcover, cash crop, tulip, lavender, wolf's bane, energy supply, biomass, blaise, blaise, pre-opening"
blaise nursery 021.jpg,processed/blaise nursery 021.jpg,"metal, iron, engineering, electrical cable, daylighting, mechanical fan, energy supply, biomass, blaise, blaise, pre-opening",thumbnails/blaise nursery 021.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, pre-opening/blaise nursery 021.jpg","metal, iron, engineering, electrical cable, daylighting, mechanical fan, energy supply, biomass, blaise, blaise, pre-opening"
blaise nursery 022.jpg,processed/blaise nursery 022.jpg,"metal, iron, engineering, daylighting, steel, dome, energy supply, biomass, blaise, blaise, pre-opening",thumbnails/blaise nursery 022.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, pre-opening/blaise nursery 022.jpg","metal, iron, engineering, daylighting, steel, dome, energy supply, biomass, blaise, blaise, pre-opening"
blaise nursery 023.jpg,processed/blaise nursery 023.jpg,"flower, petal, yellow, garden, groundcover, alyssum, lobelias, tulip, botanical garden, viola, energy supply, biomass, blaise, blaise, pre-opening",thumbnails/blaise nursery 023.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, pre-opening/blaise nursery 023.jpg","flower, petal, yellow, garden, groundcover, lobelias, tulip, botanical garden, viola, energy supply, biomass, blaise, blaise, pre-opening"
blaise nursery 024.jpg,processed/blaise nursery 024.jpg,"flower, petal, yellow, garden, spring, wolf's bane, viola, energy supply, biomass, blaise, blaise, pre-opening",thumbnails/blaise nursery 024.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, pre-opening/blaise nursery 024.jpg","flower, petal, yellow, garden, spring, wolf's bane, viola, energy supply, biomass, blaise, blaise, pre-opening"
blaise nursery 026.jpg,processed/blaise nursery 026.jpg,"flower, yellow, petal, garden, spring, greenhouse, cash crop, botanical garden, tulip, energy supply, biomass, blaise, blaise, pre-opening",thumbnails/blaise nursery 026.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Blaise/blaise, pre-opening/blaise nursery 026.jpg","flower, yellow, petal, garden, spring, greenhouse, cash crop, botanical garden, tulip, energy supply, biomass, blaise, blaise, pre-opening"
